periode_data,wilayah,no_registrasi,jenis_halte,kode_barang,lokasi_alamat,lintang,bujur
2024,KOTA ADM. JAKARTA SELATAN,HLT202400369,REGULER,133010135001,JL. JEND SUDIRMAN NO 315 RT 1 RW 3 KUNINGAN GELORA KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10270 DEPAN PANIN BANK,-6.1935314,106.8488617
2024,KOTA ADM. JAKARTA TIMUR,HLT202400536,REGULER,133010118004,JL. DEWI SARTIKA T B DEPAN SEKOLAH SMP YAYASAN MARSUDIRIN,-6.1965808,106.8509962
2024,KOTA ADM. JAKARTA UTARA,HLT202400537,REGULER,133010118004,JL. GN SAHARI RT 1 RW 1 PADEMANGAN BAR KEC PADEMANGAN KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14420 SEBRANG K 24,-6.1881403,106.8460864
2024,KOTA ADM. JAKARTA UTARA,HLT202400538,REGULER,133010135001,JL. GN SAHARI RT 1 RW 13 PADEMANGAN BAR KEC PADEMANGAN KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14420 DEPAN WTC MANGGA DUA,-6.2032819,106.8570642
2024,KOTA ADM. JAKARTA TIMUR,HLT202400539,REGULER,133010118004,JL. DEWI SARTIKA T B SAMPING PGC CILILITAN,-6.1487189,106.8162839
2024,KOTA ADM. JAKARTA UTARA,HLT202400540,REGULER,133010118004,JL. GN SAHARI RT 1 RW 9 PADEMANGAN BAR KEC PADEMANGAN KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14420 DEPAN NOVOTEL,-6.1934152,106.888145
2024,KOTA ADM. JAKARTA SELATAN,HLT202400541,REGULER,133010118004,JL. GUNAWARMAN S U DEPAN GD HYPOXY,-6.1933233,106.8834333
2024,KOTA ADM. JAKARTA BARAT,HLT202400542,REGULER,133010118004,JL. KYAI TAPA 1 RT 6 RW 16 TOMANG KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11440 DEPAN UNIVERSITAS TRISAKTI,-6.1781583,106.8422467
2024,KOTA ADM. JAKARTA SELATAN,HLT202400543,REGULER,133010118004,J PERTANIAN 3 PASAR MINGGU T B DEPAN GD KARYA SOSIAL,-6.2388506,106.83078
2024,KOTA ADM. JAKARTA BARAT,HLT202400544,REGULER,133010118004,JL. KYAI TAPA 1 RT 6 RW 16 TOMANG KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11440 DI BAWAH JPO BUSWAY GROGOL 1 DEPAN GELANGGANG MAHASISWA,-6.1774647,106.8424451
2024,KOTA ADM. JAKARTA SELATAN,HLT202400545,REGULER,133010118004,JL. LENTENG AGUNG RAYA U S DEPAN UNIVERSITAS PANCASILA,-6.1782384,106.8423558
2024,KOTA ADM. JAKARTA SELATAN,HLT202400546,REGULER,133010118004,JL. LENTENG AGUNG RAYA U S SEBERANG STASIUN KA TANJUNG BAR,-6.1771906,106.8414302
2024,KOTA ADM. JAKARTA BARAT,HLT202400547,REGULER,133010118004,JL. KYAI TAPA 1 TOMANG KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11440 DI BAWAH JPO BUSWAY GROGOL 1 DEPAN GELANGGANG MAHASISWA 2,-6.2268115,106.8814261
2024,KOTA ADM. JAKARTA PUSAT,HLT202400548,REGULER,133010118004,JL. DR SAHARDJO S U DEPAN SDN 01 02 03 MENTENG JAKARTA SE,-6.1832774,106.8126846
2024,KOTA ADM. JAKARTA SELATAN,HLT202400473,REGULER,133010118004,JL. DANAU SUNTER UTARA RT 14 RW 13 SUNTER AGUNG TJ PRIOK KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14350 HALTE SUNTER KARYA,-6.2245616,106.8663683
2024,KOTA ADM. JAKARTA UTARA,HLT202400474,REGULER,133010135001,JL. PESANGGRAHAN 19 28 RT 4 RW 6 KEMBANGAN SEL KEC KEMBANGAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11610 DEPAN STARBUCKS,-6.201502,106.9046449
2024,KOTA ADM. JAKARTA PUSAT,HLT202400475,REGULER,133010118004,JL. KEBON SIRIH 75 79 RT 1 RW 1 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10340 HALTE MASJID AL RAYYAN,-6.3048187,106.8624581
2024,KOTA ADM. JAKARTA PUSAT,HLT202400476,REGULER,133010118004,JL. KEBON SIRIH RT 2 RW 3 KP BALI KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10250 HALTE JEMBATAN SERONG,-6.2124497,106.9453324
2024,KOTA ADM. JAKARTA TIMUR,HLT202400477,REGULER,133010118004,JL. LENTENG AGUNG RAYA RT 4 RW 1 LENTENG AGUNG KEC JAGAKARSA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12530 HALTE LENTENG AGUNG BARAT,-6.1082387,106.8999885
2024,KOTA ADM. JAKARTA UTARA,HLT202400478,REGULER,133010135001,JL. YOS SUDARSO 23 RT 1 RW 12 KB BAWANG TJ PRIOK KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14320 SAMPING JL. BUGIS,-6.2125383,106.9405581
2024,KOTA ADM. JAKARTA SELATAN,HLT202400479,REGULER,133010118004,JL. LETJEND SUPRAPTO RT 14 RW 6 BUNGUR KEC SENEN KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA BAWAH JPO,-6.1085086,106.9008247
2024,KOTA ADM. JAKARTA UTARA,HLT202400480,REGULER,133010118004,JL. YOS SUDARSO RT 5 RW 2 KOJA NORTH JAKARTA CITY JAKARTA HALTE KEBON BAWANG,-6.2137965,106.9396984
2024,KOTA ADM. JAKARTA SELATAN,HLT202400481,REGULER,133010118004,JL. MH THAMRIN DEPAN BANK SURYA,-6.1086158,106.9065589
2024,KOTA ADM. JAKARTA PUSAT,HLT202400482,REGULER,133010118004,JL. PROKLAMASI 13 25 RT 11 RW 2 PEGANGSAAN KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10320 HALTE MEGARIA,-6.2160615,106.924192
2024,KOTA ADM. JAKARTA PUSAT,HLT202400483,REGULER,133010118004,JL. PROKLAMASI 49 RT 11 RW 2 PEGANGSAAN KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10320 HALTE TUGU PROKLAMASI,-6.1076525,106.8952928
2024,KOTA ADM. JAKARTA PUSAT,HLT202400484,REGULER,133010118004,JL. ASIA AFRIKA RT 1 RW 3 GELORA KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10270 DEPAN SOGO PLAZA SENAYAN,-6.3080482,106.8394009
2024,KOTA ADM. JAKARTA SELATAN,HLT202400485,REGULER,133010118004,JL. CUT MUTIA 1 RT 10 RW 5 CIKINI KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10330 HALTE BAPINDO,-6.2152251,106.9178558
2024,KOTA ADM. JAKARTA TIMUR,HLT202400486,REGULER,133010118004,JL. I GUSTI NGURAH RAI 11 MALAKA JAYA KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13460 DEKET JPO BUSWAY PERUMNAS KLENDER,-6.2145017,106.9118617
2024,KOTA ADM. JAKARTA BARAT,HLT202400487,REGULER,133010118004,JL. PROF DR LATUMETEN 109 ANGKE KEC TAMBORA KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11330 DEPAN GERAI CAHAYA MAS,-6.2295769,106.9050692
2024,KOTA ADM. JAKARTA PUSAT,HLT202400488,REGULER,133010118004,JL. ASIA AFRIKA RT 1 RW 3 GELORA KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10270 HALTE ISTORA SENAYAN,-6.2104216,106.8508222
2024,KOTA ADM. JAKARTA SELATAN,HLT202400489,REGULER,133010118004,JL. MH THAMRIN DEPAN SARINAH,-6.2136797,106.9028975
2024,KOTA ADM. JAKARTA PUSAT,HLT202400490,REGULER,133010118004,JL. ASIA AFRIKA 61 59 RT 1 RW 3 GELORA KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10270 DEPAN SENAYAN CITY,-6.1680254,106.8825275
2024,KOTA ADM. JAKARTA SELATAN,HLT202400491,REGULER,133010118004,JL. JEND SUDIRMAN RT 10 RW 11 KARET TENGSIN KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10250 DEPAN ASTRA,-6.2130374,106.8530537
2024,KOTA ADM. JAKARTA PUSAT,HLT202400492,REGULER,133010118004,JL. ASIA AFRIKA RT 1 RW 3 GELORA KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10270 HALTE GELORA,-6.2074865,106.7978287
2024,KOTA ADM. JAKARTA BARAT,HLT202400493,REGULER,133010118004,JL. LETJEN S PARMAN RT 3 RW 8 TOMANG KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11440 SAMPING GERBANG TOL TANJUNG DUREN,-6.146731,106.857955
2024,KOTA ADM. JAKARTA SELATAN,HLT202400494,REGULER,133010118004,JL. JEND SUDIRMAN RT 10 RW 11 KARET TENGSIN KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10250 DEPAN ASTRA,-6.2091365,106.7962563
2024,KOTA ADM. JAKARTA SELATAN,HLT202400495,REGULER,133010118004,JL. IMAM BONJOL RT 9 RW 4 MENTENG KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10310 SAMPING POS BIRU,-6.1399043,106.8590946
2024,KOTA ADM. JAKARTA BARAT,HLT202400496,REGULER,133010118004,JL. LETJEN S PARMAN ST RT 17 RW 1 JATI PULO PALMERAH WEST JAKARTA CITY JAKARTA 11430 DEKAT KPP PAL MERAH,-6.1285084,106.894027
2024,KOTA ADM. JAKARTA SELATAN,HLT202400405,REGULER,133010118004,JL. RAYA KBY LAMA RT 11 RW 1 GROGOL SEL KEC KBY LAMA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12220 HALTE KANGKUNG,-6.2535927,106.8643442
2024,KOTA ADM. JAKARTA SELATAN,HLT202400406,REGULER,133010118004,JL. RAYA KBY LAMA NO B1 RT 1 RW 7 GROGOL SEL KEC KBY LAMA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12220 HALTE SMPN 48,-6.1333005,106.8319309
2024,KOTA ADM. JAKARTA BARAT,HLT202400407,REGULER,133010135001,JL. HAYAM WURUK NO 125 I RT 2 RW 6 MANGGA BESAR KEC TAMAN SARI KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11180 DEPAN IMPERIAL CHEF,-6.2322651,106.8075584
2024,KOTA ADM. JAKARTA SELATAN,HLT202400408,REGULER,133010118004,JL. GATOT SUBROTO 21 RT 9 RW 1 MENTENG DALAM KEC TEBET KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12870 SEBRANG GEDUNG SME,-6.1673496,106.7889962
2024,KOTA ADM. JAKARTA PUSAT,HLT202400409,REGULER,133010118004,JL. M H THAMRIN RT 2 RW 1 KB SIRIH KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10340 HALTE DEPAN MENARA THAMRIN 2,-6.2875085,106.8425614
2024,KOTA ADM. JAKARTA SELATAN,HLT202400410,REGULER,133010118004,JL. MT HARYONO RT 4 RW 2 TEBET TIM KEC TEBET KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12820 DEPAN WISMA MTH,-6.167075,106.7904371
2024,KOTA ADM. JAKARTA SELATAN,HLT202400411,REGULER,133010118004,JL. MT HARYONO RT 4 RW 2 TEBET TIM KEC TEBET KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12820 DEPAN WISMA MTH,-6.3394517,106.8338078
2024,KOTA ADM. JAKARTA PUSAT,HLT202400412,REGULER,133010118004,JL. M H THAMRIN RT 8 RW 4 GONDANGDIA KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10350 HALTE SARINAH 2,-6.308089,106.8386073
2024,KOTA ADM. JAKARTA TIMUR,HLT202400413,REGULER,133010118004,JL. RAYA PD GEDE 18 RT 2 RW 1 HALIM PERDANA KUSUMAH KEC MAKASAR KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13810 DEPAN MESS KARTIKA,-6.1670682,106.7902758
2024,KOTA ADM. JAKARTA SELATAN,HLT202400414,REGULER,133010118004,JL. BINTARO RAYA 12 RT 11 RW 10 KBY LAMA UTARA KEC KBY LAMA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12240 HALTE SEKOLAHAN,-6.219486,106.8453921
2024,KOTA ADM. JAKARTA TIMUR,HLT202400415,REGULER,133010118004,JL. RAYA PD GEDE LUBANG BUAYA KEC MAKASAR KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13810 DEPAN RS HAJI PONDOK GEDE,-6.1945294,106.8365687
2024,KOTA ADM. JAKARTA UTARA,HLT202400508,REGULER,133010118004,JL. CILINCING RAYA SEMPER TIM KEC CILINCING KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA HALTE PEMANDIAN,-6.1372761,106.7970056
2024,KOTA ADM. JAKARTA UTARA,HLT202400509,REGULER,133010118004,JL. RAYA CILINCING UTARA JAKARTA RW 11 KALI BARU CILINCING NORTH JAKARTA CITY JAKARTA 14110 HALTE BOGASARI,-6.1469672,106.8413764
2024,KOTA ADM. JAKARTA TIMUR,HLT202400510,REGULER,133010118004,JL. LETJEN SOEPRAPTO DEKAT INSTITUT KALBE,-6.2002089,106.8374056
2024,KOTA ADM. JAKARTA UTARA,HLT202400511,REGULER,133010118004,JL. RAYA CILINCING UTARA JAKARTA RT 1 RW 11 KALI BARU CILINCING NORTH JAKARTA CITY JAKARTA 14110 HALTE AIRIN,-6.2562903,106.8430235
2024,KOTA ADM. JAKARTA TIMUR,HLT202400512,REGULER,133010118004,JL. PERINTIS KEMERDEKAAN JPO PEDONGKELAN DEKAT SMK BAHARIWAN,-6.1279493,106.8940205
2024,KOTA ADM. JAKARTA UTARA,HLT202400513,REGULER,133010118004,JL. RAYA CILINCING RT 15 RW 16 WEST SEMPER CILINCING NORTH JAKARTA CITY JAKARTA HALTE MASAJI,-6.1894787,106.8315654
2024,KOTA ADM. JAKARTA TIMUR,HLT202400514,REGULER,133010135001,JL. DANAU SUNTER BARAT DEKAT RUMAH A2 19 SERBANG APRINDO,-6.1894151,106.8314518
2024,KOTA ADM. JAKARTA BARAT,HLT202400515,REGULER,133010135001,KOMP PERTOKOAN LINDETEVES TRADE CENTER GF 2 RA 38 39 JL. HAYAM WURUK NO 127 RT 1 RW 6 MANGGA BESAR JAKARTA BARAT JAKARTA CITY INDONESIA 11180 HALTE LTC,-6.142575,106.890985
2024,KOTA ADM. JAKARTA TIMUR,HLT202400516,REGULER,133010135001,JL. DANAU SUNTER DEPAN GG DADAP,-6.1403285,106.7026114
2024,KOTA ADM. JAKARTA TIMUR,HLT202400517,REGULER,133010135001,JL. DANAU SUNTER SELATAN DEKAT SEKOLAH JUNNELE,-6.2014435,106.8107081
2024,KOTA ADM. JAKARTA PUSAT,HLT202400518,REGULER,133010135001,JL. HAYAM WURUK KOTA ADM. JAKARTA PUSAT RT 14 RW 1 KB KLP KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10120 DEPAN GRAND MERCURE,-6.2017143,106.8079086
2024,KOTA ADM. JAKARTA TIMUR,HLT202400519,REGULER,133010118004,JL. TUGU KRAMAT JAYA PINTU MASUK ISLAMIC CENTER,-6.1304186,106.729757
2024,KOTA ADM. JAKARTA BARAT,HLT202400520,REGULER,133010118004,JL. HAYAM WURUK RT 9 RW 5 MAPHAR KEC TAMAN SARI KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11140 DEPAN PERMATA BANK,-6.1817667,106.8264493
2024,KOTA ADM. JAKARTA TIMUR,HLT202400521,REGULER,133010118004,JL. TUGU KRAMAT JAYA DEPAN RS PELABUHAN,-6.2958568,106.8408667
2024,KOTA ADM. JAKARTA BARAT,HLT202400268,REGULER,133010118004,JL. PESANGGRAHAN 1 17 RT 6 RW 5 MERUYA UTARA KEC KEMBANGAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11620 HALTE MITRA 10,-6.1153419,106.9244304
2024,KOTA ADM. JAKARTA SELATAN,HLT202400269,REGULER,133010118004,JL. DAAN MOGOT RT 10 RW 8 KEDOYA UTARA KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11520 DEPAN POM BENSIN,-6.2147982,106.8845989
2024,KOTA ADM. JAKARTA SELATAN,HLT202400270,REGULER,133010118004,JL. DAAN MOGOT 95 119 RT 6 RW 5 DURI KEPA KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11510 DEPAN BRIDGESTONE,-6.1417024,106.8280839
2024,KOTA ADM. JAKARTA TIMUR,HLT202400271,REGULER,133010118004,JL. HAJI DARIP RT 1 RW 15 CIPINANG KEC PULO GADUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13240 DEPAN SMK KEMALA,-6.1933417,106.8801917
2024,KOTA ADM. JAKARTA TIMUR,HLT202400272,REGULER,133010118004,JL. HAJI DARIP 195 194 RW 6 CIPINANG KEC PULO GADUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13240 HALTE LOGISTIK POLRI,-6.143905,106.9402953
2024,KOTA ADM. JAKARTA SELATAN,HLT202400273,REGULER,133010118004,JL. DAAN MOGOT RT 1 RW 5 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 DEPAN MASJID JAMI,-6.1435233,106.9395165
2024,KOTA ADM. JAKARTA TIMUR,HLT202400274,REGULER,133010118004,JL. DAAN MOGOT RW 2 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 HALTE GREEN,-6.3231508,106.8348928
2024,KOTA ADM. JAKARTA PUSAT,HLT202400275,REGULER,133010118004,JL. SALEMBA RAYA KOTA ADM. JAKARTA PUSAT RW 6 KENARI KEC SENEN KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10430 DEPAN SMPN 216,-6.3028421,106.84012
2024,KOTA ADM. JAKARTA TIMUR,HLT202400276,REGULER,133010118004,JL. RAYA JAKARTA BOGOR RT 2 RW 7 SUSUKAN KEC CIRACAS KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13750 DEPAN POOL MAYASARI,-6.1207176,106.9257637
2024,KOTA ADM. JAKARTA TIMUR,HLT202400277,REGULER,133010118004,JL. PERINTIS KEMERDEKAAN 42 JAKARTA D K I JAKARTA RW 5 KAYU PUTIH PULO GADUNG EAST JAKARTA CITY JAKARTA 13210 HALTE SEKOLAH,-6.1975316,106.8251891
2024,KOTA ADM. JAKARTA UTARA,HLT202400278,REGULER,133010118004,JL. DAAN MOGOT RT 1 RW 8 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 RUMAH POMPA,-6.2977135,106.8401132
2024,KOTA ADM. JAKARTA BARAT,HLT202400279,REGULER,133010118004,JL. TANJUNG DUREN RAYA 21 137 RT 4 RW 2 TJ DUREN SEL KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11470 SDN TANJUNG DUREN UTARA,-6.2972578,106.8397415
2024,KOTA ADM. JAKARTA UTARA,HLT202400280,TRANSJAKARTA,133010135001,JL. DAAN MOGOT RT 1 RW 8 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 BAWAH JPO BUSWAY TAMAN KOTA,-6.1993377,106.8273572
2024,KOTA ADM. JAKARTA BARAT,HLT202400281,REGULER,133010135001,JL. TANJUNG DUREN RAYA 4 RT 12 RW 2 TJ DUREN UTARA KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11470 HALTE PEMADAM,-6.1264917,106.9169467
2024,KOTA ADM. JAKARTA BARAT,HLT202400282,REGULER,133010135001,JL. DAAN MOGOT NO 187 RT 2 RW 8 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 SAMPING JEMBATAN PERUMAHAN TAMAN KOTA,-6.2947289,106.8407362
2024,KOTA ADM. JAKARTA UTARA,HLT202400283,REGULER,133010135001,JL. PLUMPANG SEMPER 5 1 RT 5 RW 4 RAWABADAK SEL KEC KOJA KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14230 DEPAN PLN PLUMPANG,-6.124653,106.916578
2024,KOTA ADM. JAKARTA UTARA,HLT202400284,REGULER,133010118004,JL. DAAN MOGOT RT 6 RW 3 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 DEPAN HALTE BUSWAY JEMBATAN GANTUNG,-6.1993028,106.8416926
2024,KOTA ADM. JAKARTA UTARA,HLT202400285,REGULER,133010118004,JL. PLUMPANG SEMPER 13 RT 9 RW 1 TUGU UTARA KEC KOJA KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14260 SEBRANG POM BENSIN,-6.1272069,106.9170112
2024,KOTA ADM. JAKARTA PUSAT,HLT202400286,REGULER,133010118004,JL. DAAN MOGOT RT 5 RW 3 WIJAYA KUSUMA KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11460 SEBRANG OMETRACO,-6.1762983,106.8441633
2024,KOTA ADM. JAKARTA TIMUR,HLT202400287,REGULER,133010118004,JL. DAAN MOGOT RT 4 RW 2 WIJAYA KUSUMA KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11510 DEPAN IKM,-6.1234404,106.9166489
2024,KOTA ADM. JAKARTA PUSAT,HLT202400288,REGULER,133010118004,JL. CIKINI RAYA 78 60 RT 10 RW 4 CIKINI KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10330 HALTE ABA,-6.2081691,106.7971054
2024,KOTA ADM. JAKARTA TIMUR,HLT202400289,REGULER,133010118004,JL. DAAN MOGOTRT 8 RW 4 JELAMBAR KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11460 HALTE CITRALAND,-6.1760265,106.8105911
2024,KOTA ADM. JAKARTA PUSAT,HLT202400290,REGULER,133010118004,JL. MENTENG RAYA KB SIRIH KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA HALTE SEKOLAHAN,-6.205206,106.8165484
2024,KOTA ADM. JAKARTA TIMUR,HLT202400291,REGULER,133010118004,JL. PROF DR LATUMETEN RT 1 RW 4 JELAMBAR KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11460 DEPAN RSJ SOEHARTO,-6.2153779,106.8710081
2024,KOTA ADM. JAKARTA PUSAT,HLT202400292,REGULER,133010118004,JL. MENTENG RAYA RT 1 RW 10 KB SIRIH KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10340 HALTE KANISIUS,-6.1950443,106.8145107
2024,KOTA ADM. JAKARTA UTARA,HLT202400293,REGULER,133010135001,JL. JEMB 3 RAYA PENJARINGAN KEC PENJARINGAN KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA HALTE SEKOLAH PLUIT RAYA,-6.1828667,106.8127192
2024,KOTA ADM. JAKARTA SELATAN,HLT202400294,REGULER,133010118004,JL. TAMAN PEJAMBON SENEN KEC SENEN KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA BELAKANG GEDUNG KEMENTERIAN LUAR NEGERI,-6.2067775,106.8170014
2024,KOTA ADM. JAKARTA TIMUR,HLT202400295,REGULER,133010118004,JL. RAYA JAKARTA BOGOR 34 44 RT 8 RW 8 SUSUKAN KEC CIRACAS KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13750 HALTE BUS SEKOLAH,-6.1759711,106.8122516
2024,KOTA ADM. JAKARTA TIMUR,HLT202400296,REGULER,133010118004,JL. SALEMBA RAYA RW 5 KENARI KEC SENEN KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10430 HALTE KAMPUS UI,-6.2144083,106.9125067
2024,KOTA ADM. JAKARTA UTARA,HLT202400297,REGULER,133010118004,JL. JEMBATAN TIGA RT 023 RW 008 KELURAHAN PENJARINGAN KECAMATAN PENJARINGAN KOTA ADM. JAKARTA UTARA 14450 HALTE JEMBATAN TIGA,-6.1790439,106.8131349
2024,KOTA ADM. JAKARTA SELATAN,HLT202400298,REGULER,133010118004,JL. RAYA KEBON JERUK RT 3 RW 9 KB JERUK KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA SEBRANG UPNORMAL,-6.1414153,106.8862292
2024,KOTA ADM. JAKARTA PUSAT,HLT202400299,REGULER,133010118004,JL. MEDAN MERDEKA TIM RT 5 RW 2 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 HALTE STASIUN GAMBIR,-6.1854365,106.7547091
